STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,ADJUSTMENT,Adjustment,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,PRICE_BASE,Price base,TRANSFORMATION,Transformation,REF_YEAR_PRICE,Price reference year,BASE_PER,Base period,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2014-Q4,,105.34,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2015-Q1,,105.06,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2015-Q2,,105.29,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2015-Q3,,106.19,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2015-Q4,,105.49,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2016-Q1,,106.68,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2016-Q2,,106.71,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2016-Q3,,105.89,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2016-Q4,,107.35,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2017-Q1,,107.49,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2017-Q2,,108.05,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2017-Q3,,108.73,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2017-Q4,,106.83,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2018-Q1,,109.41,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2018-Q2,,109.3,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2018-Q3,,109.64,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2018-Q4,,110.6,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2019-Q1,,110.78,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2019-Q2,,112.55,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2019-Q3,,112.87,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2019-Q4,,112.82,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2020-Q1,,113.07,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2020-Q2,,111.07,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2020-Q3,,111.82,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2020-Q4,,114.47,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2021-Q1,,113.22,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2021-Q2,,113.58,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2021-Q3,,114.52,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2021-Q4,,112.17,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2022-Q1,,112.69,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2022-Q2,,111.08,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2022-Q3,,110.39,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
DATAFLOW,OECD.SDD.NAD:DSD_HHDASH@DF_HHDASH_CTRY(1.0),Household indicators dashboard – country view,I,Q,Quarterly,FIN,Finland,B6GS1M_R_POP,Real gross disposable income per capita of households and NPISH,IX,Index,2022-Q4,,109.31,,Y,Calendar and seasonally adjusted,S1M,Households and non-profit institutions serving households (NPISH),B,Balance (revenue minus expenditure),B6G_POP,"Disposable income, gross, per capita",_Z,Not applicable,LR,Chain linked volume (rebased),IX,Index,2020,,2007-Q1,,F,Free (free for publication),2,Two,A,Normal value,0,Units
